term,subclasses
cantu_r_c,mccrory_p
cantu_r_c,gaetz_m
urinary_urgency,urge_urinary_incontinence
urinary_urgency,stress_incontinence
urinary_urgency,over_active_bladder
urinary_urgency,stress_urinary_incontinence
auto_regressive_model,multi_variate_svm
non_progressive_dysarthria,idiopathic_parkinson_s_disease
non_progressive_dysarthria,parkinson_s_disease_mov_disord
non_progressive_dysarthria,parkinson_s_disease
non_progressive_dysarthria,relapsing_remitting_multiple_sclerosis
assistive_technology,nhs_direct
assistive_technology,communication_aids
assistive_technology,technical_aids
assistive_technology,assistive_technology
assistive_technology,adaptive_equipment
assistive_technology,assistive_devices
mental_practice_combined,mental_practice_combined
mental_practice_combined,partial_body_weight_support_compared
open_ended_questions,topic_guide
open_ended_questions,an_interview_guide
open_ended_questions,semi_structured_interview_schedule
open_ended_questions,semi_structured_interview_guide
open_ended_questions,interview_questions
open_ended_questions,interview_topic_guide
open_ended_questions,interview_schedule
chronic_anal_fissures,as_an_adjuvant
chronic_anal_fissures,anti_depressive
chronic_anal_fissures,anti_spastic
chronic_anal_fissures,oral_anti_spastic
horizontal_pointing,hand_tapping_f1
220_mm,220_mm
220_mm,mm_matrix_size
220_mm,plane_resolution
220_mm,230_mm
220_mm,matrix_size
220_mm,fov
220_mm,slice_thickness
220_mm,256_mm
220_mm,mm_thickness
dispenser,mittens
fugl_meyer_ar_jaasko_l_leyman_i_et_al,physical_performance_scand_j_rehab_med
fugl_meyer_ar_jaasko_l_leyman_i_et_al,steglind_s
fugl_meyer_ar_jaasko_l_leyman_i_et_al,physical_performance_scand_j_rehabil_med_1975_7_13_31_medl
modest_improvements,significant_decrease
modest_improvements,significant_reductions
modest_improvements,significant_reduction
modest_improvements,greater_gains
modest_improvements,modest_improvements
dipole_model,erd_ers
dipole_model,dipoles
dipole_model,dipole_model
dipole_model,montreal_neurological_institute_space
dipole_model,independent_component
fluid_attenuated_inversion_recovery,t2_weighted_images
fluid_attenuated_inversion_recovery,mp_rage
fluid_attenuated_inversion_recovery,t1_weighted
fluid_attenuated_inversion_recovery,high_resolution_t1_weighted
fluid_attenuated_inversion_recovery,echo_planar
fluid_attenuated_inversion_recovery,fluid_attenuated_inversion_recovery
fluid_attenuated_inversion_recovery,multi_slice
fluid_attenuated_inversion_recovery,t2_weighted_gradient_echo
fluid_attenuated_inversion_recovery,t1_weighted_sequence
fluid_attenuated_inversion_recovery,mm_slice_thickness
psychological_sequelae,manifestations
essential_components,key_components
essential_components,essential_components
essential_components,core_elements
essential_components,key_features
essential_components,core_components
communication_difficulties,great_difficulty
month_follow_up_period,12_month_follow_up_period
muscle_over_activity,abnormal_muscle_tone
muscle_over_activity,muscle_over_activity
bi_polar_surface_electrodes,polhemus
bi_polar_surface_electrodes,force_transducers
unfamiliar_sequences,sequential_finger_tapping_task
good_glass_h_kaplan_e,helm_estabrooks_n
good_glass_h_kaplan_e,good_glass_h_kaplan_e
good_glass_h_kaplan_e,barresi_b
good_glass_h_kaplan_e,kaplan_e_1983
good_glass_h_kaplan_e,colt_heart_m_1992_psycholinguistic_assessments
good_glass_h_kaplan_e,kay_lesser
good_glass_h_kaplan_e,kertesz
good_glass_h_kaplan_e,holland_al
good_glass_h_kaplan_e,the_point_l
jthf,modified_jebsen_test
jthf,hand_function_jebsen_taylor_test
jthf,mvpt
5_point_likert_scales,5_point_likert_scales
kannel_wb,guralnik_j_m_simon_sick_em_ferrucci_l_et_al_short_physicalwith
kannel_wb,nursing_home_admission_j_gerontol
kannel_wb,nursing_home_admission_j_gerontol_1994_49_m85_94
pulse_duration,50_hz
pulse_duration,khz
pulse_duration,band_pass_filtered
pulse_duration,200_hz
pulse_duration,100_hz
pulse_duration,1000_hz
pulse_duration,500_hz
pulse_duration,000_hz
pulse_duration,250_hz
mental_processes,cognitive_processes
mental_processes,decision_making_processes
mental_processes,mental_processes
unwillingness,refusals
criticism,unmet_needs
criticism,concern
criticism,problems
criticism,dilemma
answer,question_posed
answer,questions_raised
answer,respondent
answer,open_ended_question
answer,questions_posed
answer,questions_regarding
answer,open_question
answer,questions
evaluate_whether,better_understand
evaluate_whether,analyze
evaluate_whether,explore
evaluate_whether,examine
evaluate_whether,evaluate_whether
evaluate_whether,ascertain
evaluate_whether,investigate
evaluate_whether,gain_insight_into
evaluate_whether,determine
evaluate_whether,assess
psychopharmacol_bull_1988_24,attentional_behavior_ponsford
psychopharmacol_bull_1988_24,psychopharmacol_bull_1988_24
psychopharmacol_bull_1988_24,attentional_behavior_rating_scale
psychopharmacol_bull_1988_24,jefferson_scale
psychopharmacol_bull_1988_24,hamilton_anxiety
psychopharmacol_bull_1988_24,sexual_risk_survey
beta_rhythm,theta_bands
beta_rhythm,beta_frequency_band
beta_rhythm,beta1
beta_rhythm,beta_frequency_bands
beta_rhythm,beta_frequencies
defendants,courts
defendants,defendants
frontal_lobe_function_pp,salmon_d_p
frontal_lobe_function_pp,benson_d_f
frontal_lobe_function_pp,mcglynn_s_m
frontal_lobe_function_pp,man_brain_114_727_741
frontal_lobe_function_pp,frontal_lobe_function_pp
frontal_lobe_function_pp,tranel_d
brigham,lanarkshire
brigham,brigham
brigham,foundation_trust
brigham,nhs_foundation_trust
brigham,campbelltown
brigham,speech_pathology_department_royal_brisbane
brigham,devon
brigham,national_health_service_foundation_trust
all_interviews_were_tape_recorded,audio_taped
all_interviews_were_tape_recorded,audio_recorded
all_interviews_were_tape_recorded,audio_recording
all_interviews_were_tape_recorded,all_interviews_were_tape_recorded
all_interviews_were_tape_recorded,were_tape_recorded
all_interviews_were_tape_recorded,were_audio_recorded
angular_excursion,excursions
angular_excursion,angular_excursion
carry_over,far_transfer
criterion,eligibility_criteria
criterion,inclusion_exclusion_criteria
criterion,dsm_iv_criteria
criterion,methodological_criteria
criterion,diagnostic_criteria
criterion,inclusion_criteria
criterion,selection_criteria
basic_self_care,eating_bathing
basic_self_care,upper_body_dressing
sound_pressure_level,skin_conductance_levels
sound_pressure_level,skin_conductance_level
khz,band_pass_filter
khz,low_pass_butterworth
khz,high_pass
khz,khz
khz,band_pass
khz,low_pass_filter
khz,butterworth_filter
khz,low_pass
khz,cut_off_frequency
higher_scores_reflecting,higher_scores_representing
higher_scores_reflecting,higher_scores_indicating_higher_levels
higher_scores_reflecting,higher_scores_indicating_more
higher_scores_reflecting,higher_scores_indicating_better_performance
higher_scores_reflecting,higher_scores_indicating_better
higher_scores_reflecting,higher_scores_representing_better
higher_scores_reflecting,higher_scores_reflecting
higher_scores_reflecting,higher_scores_indicating_greater
mirrored_image,wall_viewing_mirror_reflection
ethical_standards_laid_down,ethical_standards_laid_down
ethical_standards_laid_down,accordance_with
suggestions,guide_lines
suggestions,evidence_based_recommendations
suggestions,evidence_based_guide_lines
suggestions,national_guide_lines
suggestions,policy_documents
suggestions,guideline_recommendations
suggestions,best_practice_guide_lines
calgary_family_intervention_model,theoretical_models
calgary_family_intervention_model,theories
calgary_family_intervention_model,conceptual_models
calgary_family_intervention_model,conceptualizations
calgary_family_intervention_model,frameworks
request,commentary
request,free_text_comments
request,comments
attitudes_towards,views_about
attitudes_towards,opinions_about
qualifies,manifests_itself
positive_correlation_between,positive_correlation_between
positive_correlation_between,strong_relation_ship_between
positive_correlation_between,significant_negative_correlation_between
positive_correlation_between,no_significant_correlation_between
positive_correlation_between,significant_positive_correlation_between
positive_correlation_between,no_significant_relation_ship_between
positive_correlation_between,significant_correlation_between
positive_correlation_between,no_significant_association_between
positive_correlation_between,no_significant_relation_ships_between
positive_correlation_between,strong_association_between
hosmer,stepwise_multiple_regression
hosmer,hierarchical_linear
hosmer,hosmer
hosmer,full_factorial
hosmer,multi_variate_logistic
false_negative_rate,true_positive_rate
mphysical_activity,severe_traumatic_brain_injury_acta_neurologica_scandinavic
mphysical_activity,vigorous_physical_activity_per_day
mphysical_activity,vigorous_intensity_physical_activity
mphysical_activity,vigorous_physical_activity_per_week
mphysical_activity,vigorous_intensity_activity
mphysical_activity,severe_frontal_lobe_injury_impact
account,compensates
london_william_heinemann_medical,swallowing_disorders_2nd_ed
london_william_heinemann_medical,london_william_heinemann_medical
london_william_heinemann_medical,bobath_b_adult_hemi_plegia_evaluation
london_william_heinemann_medical,bobath_b
london_william_heinemann_medical,adult_hemi_plegia_evaluation
london_william_heinemann_medical,visual_perceptual_disorders_post_stroke
authors_have_no_conflicts,declares_that_he_has_no_conflict
authors_have_no_conflicts,authors_report_no_declarations
authors_have_no_conflicts,authors_have_no_conflict
authors_have_no_conflicts,no_financial_conflicts
authors_have_no_conflicts,declare_that_they_have_no_conflict
authors_have_no_conflicts,there_are_no_conflicts
authors_have_no_conflicts,have_no_conflict
authors_have_no_conflicts,no_conflicts
authors_have_no_conflicts,no_declarations
authors_have_no_conflicts,authors_have_no_conflicts
confounds,moderator_variables
confounds,discrepant_findings
confounds,potential_confounding_effects
newsletter,listings
newsletter,e_mail_addresses
non_musician_groups,non_musician_groups
jpy,000_per_quality_adjusted_life_year
modalities,psycho_therapeutic_techniques
whereas,stark_contrast
pragmatics,critical_thinking
pragmatics,clinical_reasoning
fecal_incontinence_amongst_general_practitioners,increasing_demand
another_possible_explanation,another_reason
another_possible_explanation,one_possible_explanation
another_possible_explanation,plausible_explanation
another_possible_explanation,another_possible_explanation
another_possible_explanation,another_explanation
another_possible_explanation,an_alternative_explanation
scand_j_occup_ther_2001_8,edinburgh_inventory_neuro_psychology_9_97_113_1971
scand_j_occup_ther_2001_8,galati_g
scand_j_occup_ther_2001_8,eur_j_disord_commun
scand_j_occup_ther_2001_8,edinburgh_inventory_neuro_psychology_1971_9_97_113
no_statistically_significant_difference_between_groups,no_significant_relation_ship
no_statistically_significant_difference_between_groups,no_significant_correlations
no_statistically_significant_difference_between_groups,no_significant_relation_ship_between
no_statistically_significant_difference_between_groups,no_statistical_difference
no_statistically_significant_difference_between_groups,no_statistically_significant_difference
no_statistically_significant_difference_between_groups,no_significant_association_between
no_statistically_significant_difference_between_groups,no_statistically_significant_difference_between_groups
acbcore_shell,increased_short_interval_cortical_excitability
humber,ethical_approval_was_granted_by
child_health_bureau,maternal_child
anovas,correlational_analyzes
anovas,sensitivity_analyzes
anovas,post_hoc_analyzes
anovas,regression_analyzes
anovas,exploratory_analyzes
anovas,statistical_analyzes
anovas,anovas
anovas,descriptive_analyzes
anovas,univariate_analyzes
helpline,via_telephone
helpline,via_phone
helpline,telephone
stride_length,gait_symmetry
stride_length,symmetry_index
stride_length,gait_asymmetry
stride_length,step_length
stride_length,swing_times
stride_length,step_length_asymmetry
stride_length,step_length_symmetry
stride_length,stride_length
stride_length,asymmetry
stride_length,weight_distribution
ieee_international_conference_on_rehabilitation_robotics,ieee
ieee_international_conference_on_rehabilitation_robotics,ieee_international_conference_on_rehabilitation_robotics
90_minutes,minutes
90_minutes,45_min
90_minutes,90_min
90_minutes,45_minutes
90_minutes,30_min
90_minutes,minute
90_minutes,90_minutes
90_minutes,60_min
90_minutes,120_min
90_minutes,60_minutes
family_members,family_member_friend
human_immuno_deficiency_virus,primary_malignant_brare
activity_monitor,activity_monitor
activity_monitor,activpal3
blame,reactions
blame,disorientation
blame,outbursts
valentine,mcdaniel
valentine,heyes_2005
valentine,willingham
valentine,frith
mild_moderate,severe_injuries
mild_moderate,severe_tbi
mild_moderate,mild_moderate
mild_moderate,moderate_severe
mild_moderate,severe_cognitive_impairment
mild_moderate,milder
frail_elderly_people,indigenous_people
frail_elderly_people,chinese_elders
sticky,eye_glasses
facilitators,ebp
facilitators,hindrances
facilitators,organizational_barriers
facilitators,perceived_barriers
target_muscle,muscles
target_muscle,muscle_tissue
target_muscle,quadriceps_muscle
target_muscle,paretic_muscles
target_muscle,agonist_muscle
target_muscle,soleus_muscle
target_muscle,muscle_fibers
target_muscle,triceps_surae_muscle
target_muscle,target_muscle
target_muscle,muscle_spindles
strong_relation_ship_between,strong_relation_ship_between
backgrounds,personality_traits
atypical_autism,autism_diagnostic_interview_revised
all_severities,inflicted_traumatic_brain_injury
all_severities,non_inflicted_traumatic_brain_injury
official_inferense_test_form,aware_ness_clinicians_judgement
sss_scandinavian_stroke_scale,sss_scandinavian_stroke_scale
sss_scandinavian_stroke_scale,nott_eadl
sss_scandinavian_stroke_scale,geriatric_depression_scale_score
sss_scandinavian_stroke_scale,6mwt_6_minute_walk_test
sss_scandinavian_stroke_scale,index_frenchay_activities
sss_scandinavian_stroke_scale,rmi
obviously_irrelevant_studies,retrieved_papers
obviously_irrelevant_studies,by_one_reviewer
obviously_irrelevant_studies,ar_cles
obviously_irrelevant_studies,two_independent_reviewers
obviously_irrelevant_studies,potentially_relevant_studies
obviously_irrelevant_studies,obviously_irrelevant_studies
incarcerated_young_offenders,b144_memory_functions
incarcerated_young_offenders,hearing_vision
vowel_duration,mep_amplitude
vowel_duration,pulse_duration
vowel_duration,amplitudes
vowel_duration,peak_amplitude
vowel_duration,motor_evoked_potentials_amplitudes
age_matched_control_subjects,typically_developing_controls
age_matched_control_subjects,age_matched_healthy_controls
age_matched_control_subjects,matched_healthy_controls
age_matched_control_subjects,caucasians
age_matched_control_subjects,poor_vocational_functioning
ptj,references_adams
ptj,references_1
ptj,interest_references
ptj,this_article_references
concordance_between,patient_acuity
concordance_between,visual_acuity
prostate_cancer,bronchiectasis
prostate_cancer,metastatic_breast_cancer
prostate_cancer,early_stage_breast_cancer
specialities,professions
specialities,specialities
specialities,professional_disciplines
specialities,other_disciplines
specialities,health_care_professions
specialities,speech_language_therapists
specialities,specialties
nursing_homes,acute_care
nursing_homes,stay_eff
nursing_homes,stays
nursing_homes,nursing_homes
nursing_homes,acute_care_hospitals
nursing_homes,hospital_stay
nursing_homes,inpatient_stay
evaluator,procedures
immediate_retention_test,present_experiment
immediate_retention_test,experiments
hirstein_1998,phantom_hand
hirstein_1998,phantom_limb
hirstein_1998,phantom_limbs
hirstein_1998,illusory
a12,a2_a1
a12,a3_a2
a12,a2_a3
a12,p_eja4
a12,sleepcnotargeted_memory_reactivation_d
executive_dysfunction_post_stroke,treating_unhealthy_exercise
icd_10,diseases_ninth_revision_clinical_modification_icd_9_cm
icd_10,diseases_ninth_revision_clinical_modification
icd_10,diseases_10th_revision
icd_10,diseases_icd
icd_10,diseases_icd_10
icd_10,icidh
thyrohyoid_muscle,maximal_isometric_contractions
thyrohyoid_muscle,biceps_brachii_muscle
thyrohyoid_muscle,thyrohyoid_muscle
thyrohyoid_muscle,isometric_finger_contraction
thyrohyoid_muscle,voluntary_contractions
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,pediatric_orthopedics
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,spinal_cord_medicine_34
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,applied_gerontology
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,neurologic_physical_therapy_31
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,american_geriatrics_society_53
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,spinal_cord_medicine_issn_1079_0268_print_2045_7723_online
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,multi_disciplinary_health_care_publish_your_work
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,american_geriatrics_society_52
multi_disciplinary_health_care_2017_10_powered_by_tcpdf_subm,physical_therapy_science
sage_publications,silverman_d
sage_publications,los_angeloes_ca_sage
sage_publications,sage_publications
sage_publications,thousand_oaks_ca_sage_publications
sage_publications,cheltenham
sage_publications,lincoln_y
regional_ethical_review_board,ethical_committee
regional_ethical_review_board,local_research_ethics_committee
regional_ethical_review_board,human_research_ethics_committee
regional_ethical_review_board,regional_ethics_committee
regional_ethical_review_board,research_ethics_committee
regional_ethical_review_board,research_ethics_board
regional_ethical_review_board,ethics_committees
regional_ethical_review_board,ethical_approval_was_granted_by
regional_ethical_review_board,regional_ethical_review_board
regional_ethical_review_board,human_ethics_committee
stroke_data_bank,virtual_international_stroke_trials_archive_rehab
stroke_data_bank,sits_istr
normalized_jerk,end_point_trajectory
associations,alliance
associations,relations
associations,relation_ships
associations,therapeutic_relation_ship
associations,professional_identity
full_texts,duplicates_removed
full_texts,dissertations
full_texts,records_excluded
full_texts,records_screened
full_texts,potentially_relevant_studies
full_texts,records_screened_n
pegs_into,pegs_into
pegs_into,checkers
pegs_into,cubes
pegs_into,holes
pegs_into,beads
pegs_into,beans
pegs_into,wooden_blocks
mention,please_note
significant_difference_between,no_statistically_significant_differences_between
significant_difference_between,non_significant_differences_between
noon,morning_shift
noon,night_shift
noon,afternoon
noon,night_shifts
noon,nights
noon,slept
noon,weekends
noon,evenings
women_aged_70,women_aged
women_aged_70,women_aged_70
women_aged_70,males_aged
women_aged_70,adults_aged_18
women_aged_70,adults_aged
neo_natal_hypoxia_ischemia,binge_alcohol_exposure
sons_inc_this_article_is_protected_by_copyright_all_rights,rheumatism_arthritis_care
rollers,forearm_crutches
rollers,an_four_wheeled_walker
leading_causes,major_public_health_problem
leading_causes,leading_cause
leading_causes,most_common_cause
leading_causes,most_common_causes
leading_causes,major_causes
leading_causes,main_causes
leading_causes,most_frequent_cause
leading_causes,leading_causes
leading_causes,major_cause
fc1,n1_n2
fc1,fc1
sub_divides,sub_divides
hornby_t_g_campbell_dd_kahn_jh_et_al_enhan_ced_gait_relatedin,chronic_stroke_brain_2002_125_pt_4_773_788
hornby_t_g_campbell_dd_kahn_jh_et_al_enhan_ced_gait_relatedin,cramer_s_c_nelles_g_benson_rr_et_al_functional_mri_study
hornby_t_g_campbell_dd_kahn_jh_et_al_enhan_ced_gait_relatedin,carey_jr_kimberley_t_j_lewis_sm_et_al_analysis
hornby_t_g_campbell_dd_kahn_jh_et_al_enhan_ced_gait_relatedin,chronic_stroke_brain_2002_125_773_788
headache,adverse_side_effects
headache,adverse_effects
headache,adverse_reactions
propose,argue_that
propose,subscribe
propose,purport
propose,propose
propose,cite
propose,point_out
propose,argues
propose,contend_that
peer_reviewed,criticaly_appraised
peer_reviewed,peer_reviewed
issues_relating,regard
issues_relating,regards
issues_relating,issues_relating
issues_relating,its_relation_ship
residual_explicit_memory,top_down_processes
residual_explicit_memory,domain_general
residual_explicit_memory,bottom_up
cerebral_vasospasm_after_subarachnoid_hemorrhage,post_traumatic_seizures
cerebral_vasospasm_after_subarachnoid_hemorrhage,moderate_hypothermia
semantic_errors,error
semantic_errors,correct_responses
semantic_errors,semantic_errors
semantic_errors,omissions
semantic_errors,omission_errors
semantic_errors,commission_errors
semantic_errors,per_severative_errors
intellectual_functions,cognitive_processes
intellectual_functions,dysfunctions
intellectual_functions,mental_functions
intellectual_functions,cognitive_functions
intellectual_functions,intellectual_functions
intellectual_functions,language_functions
private_insurance,medicare_medicaid
private_insurance,self_pay
clinical_governance,health_care_teams
clinical_governance,organizational_context
clinical_governance,organizational_culture
clinical_governance,consultancy
clinical_governance,district_nursing
chronic_musculo_skeletal_pain,chronic_illnesses
chronic_musculo_skeletal_pain,dual_diagnosis
chronic_musculo_skeletal_pain,chronic_musculo_skeletal_pain
phd_rn,phd_candidate
phd_rn,phd_student
phd_rn,msc_bsc
phd_rn,m_phil
phd_rn,research_fellow
phd_rn,msc
phd_rn,bsc
phd_rn,bsc_hons
phd_rn,phd_rn
phd_rn,senior_lecturer
3rd_ed_san_antonio_tx,children_third_edition_uk
3rd_ed_san_antonio_tx,wechsler_d_2001
3rd_ed_san_antonio_tx,wechsler_d_1997b
3rd_ed_san_antonio_tx,children_fourth_edition_wisc_iv
vitali,beer_rf_ellis_md_holubar_bg_dewald_jp
vitali,stroke_on_informal_carers_literature_review
participant_mid_sagittal_plane,participant_mid_sagittal_plane
participant_mid_sagittal_plane,semi_circle
participant_mid_sagittal_plane,scalp_surface
participant_mid_sagittal_plane,nasion
kay_sr_fiszbein_opler_la,negative_affect_schedule_scales
independent_samples_t_test,friedman_anova
independent_samples_t_test,paired_comparisons
independent_samples_t_test,least_significant_difference
independent_samples_t_test,bonferroni_post_hoc_test
controlled_cross_over_trial,phase_ii_randomized_controlled_trial
psycho_logical_bulletin_1997_122_107_131,usa_single_group_intervention_dandb
psycho_logical_bulletin_1997_122_107_131,prospective_longitudinal_no_control_group
high_loadings,factors
high_loadings,fluencing_factor
electronics,general_assembly
attributes,temporal_parameters
attributes,gait_parameters
attributes,kinematic_parameters
anniversary,phase
anniversary,stages
anniversary,early_stage
anniversary,outset
anniversary,weeks_post_discharge
anniversary,different_stages
anniversary,relatively_early_stage
anniversary,anniversary
aisle,rod
aisle,wheels
aisle,steering_wheel
beta_waves,absolute_power
beta_waves,pampresp
beta_waves,beta_band_power
beta_waves,microstate
encephalography_meg,encephalography_meg
encephalography_meg,electroencephalography_magnet
influenza,transient_ischemic_attacks
influenza,heart_attack
endorse,should_posse_ss
endorse,do_not_posse_ss
vascular_cell_adhesion_molecules,tnf_alpha
vascular_cell_adhesion_molecules,fas_ligand_levels
vascular_cell_adhesion_molecules,vascular_cell_adhesion_molecules
vascular_cell_adhesion_molecules,adenosine_50_triphosphate
vascular_cell_adhesion_molecules,clark_jf
vascular_cell_adhesion_molecules,methemoglobin
great_deal,great_deal
valid_measurement_tool,valid_assessment_tool
valid_measurement_tool,valid_measurement_tool
valid_measurement_tool,movement_imagery_questionnaire_revised_second_edition
ensure_consistency,ensure_consistency
ensure_consistency,insure
ensure_consistency,ensure_adequate
theoretical_model,theoretical_foundation
theoretical_model,inter_professional_education
theoretical_model,core_competencies
theoretical_model,conceptual_model
theoretical_model,conceptual_framework
theoretical_model,competency_framework
theoretical_model,bio_psychoofficial_model
theoretical_model,theoretical_model
theoretical_model,theoretical_framework
theoretical_model,frameworks
key,major_public_health
variation,covariance
variation,variance_showed_significant_main_effect
variation,variance_explained_by
variation,explained_variance
variation,covariances
variation,variances
variation,variance_anova
variation,unique_variance
tactile,visual_perceptual
tactile,somato_sensory
tactile,proprioceptive
tactile,tactile
tactile,visual_vestibular
community_dwelling_elderly,elderly_persons
community_dwelling_elderly,older_adult
community_dwelling_elderly,elders
community_dwelling_elderly,older_persons
community_dwelling_elderly,elderly_people
community_dwelling_elderly,community_dwelling_elderly
community_dwelling_elderly,elderly_population
community_dwelling_elderly,older_women
community_dwelling_elderly,nursing_home_residents
counsel,express_themselves
counsel,counsel
counsel,seek_out
counsel,collaborate
counsel,make_decisions_about
counsel,feel_confident
readiness,mental_capacity
omission_errors,errors
omission_errors,absolute_error
omission_errors,asymptote
omission_errors,omission_errors
omission_errors,error_rates
omission_errors,implicit_transfer
omission_errors,error_rate
omission_errors,variable_error
biceps_femoris_long_head,gastrocnemius_vastus
biceps_femoris_long_head,medial_gastrocnemius_soleus
biceps_femoris_long_head,semitendinosus_biceps
seven_point_likert_scale,5_point_likert_type_scale
seven_point_likert_scale,7_point_likert_scale
seven_point_likert_scale,point_likert_scale
seven_point_likert_scale,5_point_likert_scale
seven_point_likert_scale,likert_scale
seven_point_likert_scale,five_point_likert_scale
seven_point_likert_scale,seven_point_likert_scale
seven_point_likert_scale,4_point_likert_scale
seven_point_likert_scale,ve_point_likert_scale
seven_point_likert_scale,point_likert_type_scale
relatedness_support,meta_cognition_oriented_official_skills_training
minutes_per_day,45_minutes
minutes_per_day,30_minutes
minutes_per_day,minute
minutes_per_day,30_min
minutes_per_day,90_minutes
minutes_per_day,hour
minutes_per_day,minutes_per_day
minutes_per_day,60_minutes
minutes_per_day,min
minutes_per_day,one_hour
untrained_men,eccentric_contractions
supplementary_material,available_online_at
line_cancellation,palpa
line_cancellation,word_reading
line_cancellation,letter_cancellation
line_cancellation,line_crossing
line_cancellation,sentence_reading
line_cancellation,line_cancellation
line_cancellation,cancellation_test
line_cancellation,line_bisection
line_cancellation,star_cancellation
independent_living_skills_training,physical_assistance
independent_living_skills_training,financial_support
independent_living_skills_training,technical_support
independent_living_skills_training,technical_assistance
independent_living_skills_training,administrative_support
independent_living_skills_training,manual_assistance
independent_living_skills_training,financial_assistance
intimal,intimal
intimal,oxy_hemoglobin_induced_suppression
executive_dysfunctions,berg_balance_scale_sub_scale_that_rates_various_aspects
philadelphia_lippincott_williams,physical_dysfunction_6th_ed
philadelphia_lippincott_williams,baltimore_md_lippincott_williams
philadelphia_lippincott_williams,wilkins_2008
philadelphia_lippincott_williams,philadelphia_pa_lippincott_williams
single_blind_randomized,controlled_cross_over_trial
single_blind_randomized,randomized_controlled_cross_over_trial
single_blind_randomized,rdbpc
single_blind_randomized,randomized_cross_over_study
locality,voxels
locality,clusters
locality,voxel
functional_independence_measure_loco_motor,mws
functional_independence_measure_loco_motor,meters_per_second
functional_independence_measure_loco_motor,uws
functional_independence_measure_loco_motor,steps_min
functional_independence_measure_loco_motor,paretic_step_length
occur_annually,per_100_000_children
occur_annually,annual_incidence
occur_annually,per_100_000_population
occur_annually,per_100_000_people
per_channel,spatial_filtering
per_channel,band_pass_filtering
per_channel,band_pass
per_channel,eeg_signal
per_channel,feature_extraction
per_channel,5000_hz
per_channel,low_pass
second_author,second_author
second_author,reviewers
second_author,author
second_author,two_reviewers
second_author,third_author
second_author,first_author
nectar_thick_liquids,barium_sulfate
purposeful_sampling,convenience_samples
purposeful_sampling,convenience_sampling_method
purposeful_sampling,convenience_sampling
purposeful_sampling,non_probability_sampling
conditioners,nvivo10
conditioners,cambridge_electronic_design
conditioners,digitized_online_at
using_computer_generated_random_numbers_table,sequentially_numbered_sealed_opaque_envelopes
indirect_laryngoscopy,simultaneous_videoradiography
hypopituitarism,late_post_traumatic_seizures
median_interquartile_range,median_interquartile_range
median_interquartile_range,iqr
needs_assessment_check_list1,base_line_t0
needs_assessment_check_list1,3_month_follow_up
needs_assessment_check_list1,t0_t1
needs_assessment_check_list1,t1_t0
needs_assessment_check_list1,six_month_follow_up
ipad,devices
ipad,virtual_reality_system
ipad,robotic_device
indicator,scottish_index
indicator,severity_index
uncomplicated_appendicitis,acute_appendicitis
uncomplicated_appendicitis,functional_dysphonia
uncomplicated_appendicitis,acute_arterial_ischemic_stroke
uncomplicated_appendicitis,uncomplicated_appendicitis
uncomplicated_appendicitis,defecation_disorders
adaptability_tread_mill,customary_outpatient_occupational_therapy_program
official_companionship,comforts
official_companionship,personal_assistants
official_companionship,official_companionship
themes_emerging_from,transcripts_were_analyzed_using
themes_emerging_from,data_were_analyzed_using_qualitative_content_analysis
themes_emerging_from,data_were_analyzed_using_thematic_analysis
themes_emerging_from,analyzed_using_thematic_analysis
themes_emerging_from,themes_emerging_from
themes_emerging_from,were_analyzed_using_qualitative_content_analysis
health_national_stroke_strategy_london_department,health_national_stroke_strategy_london_department
health_national_stroke_strategy_london_department,physio_therapy_queen_margaret
pitch_violations,adequate_statistical_power
pitch_violations,sufficient_statistical_power
patients_were_excluded_if_they_had,individuals_were_excluded_if_they_had
patients_were_excluded_if_they_had,potential_participants_were_excluded_if_they_had
sony_eye_toy,sony_play_station
sony_eye_toy,play_station_eye
sony_eye_toy,xbox_360
sony_eye_toy,nintendo
sony_eye_toy,sony_eye_toy
sony_eye_toy,xbox
sony_eye_toy,irex
barriers,challenges_faced_by
barriers,unique_challenges
barriers,challenges_facing
blocks_moved,pegs_placed
blocks_moved,blocks_moved
blocks_moved,finger_taps
decreases,significant_decrease
decreases,increase
decreases,reduction
decreases,increases
decreases,significant_reduction
decreases,reductions
decreases,decreases
decreases,drop
augment,preserve
augment,remediate
augment,augment
augment,restore_lost
augment,restore_normal
effective_ness,canada_wide
effective_ness,feasibility_acceptability
relatively_straight_forward,simpler
mac_toronto_arthritis,pollock_n
mac_toronto_arthritis,kottorp
mac_toronto_arthritis,ottawa_on_caot_publications_ace
mac_toronto_arthritis,pollock_n_1998
